user_id,assembly,c,c#,c++,css,go,haskell,html,java,javascript,objective-c,php,powershell,python,ruby,swift,sql
weavenet,0,0,0,0,0,0.091922006,0,0,0,0.064066852,0,0,0,0.108635097,0.142061281,0,0
web20opensource,0,0,0,0,0.016393443,0,0,0.038826575,0.014667817,0.163934426,0,0.018981881,0,0,0,0,0
WebberHuang,0,0,0,0,0,0,0,0.034482759,0,0,0,0,0,0.413793103,0,0,0
WebCloud,0,0,0,0,0.008651766,0,0,0,0.009372747,0.206200433,0,0,0,0,0.043979813,0.011535689,0
webdesignberlin,0,0,0,0,0.039215686,0,0,0.151747656,0.005967604,0.160272805,0,0.017902813,0,0,0.011082694,0,0
webdesserts,0,0,0,0,0.013131313,0,0,0.018181818,0,0.324242424,0,0,0,0,0.002020202,0,0
webdevbrian,0,0,0,0.00926706,0.030328559,0,0,0.082561078,0,0.176916596,0,0.01432182,0,0,0,0,0
webfrogs,0.007968127,0,0,0,0,0,0,0,0.009960159,0.015936255,0.057768924,0,0,0,0.06374502,0.121513944,0
webgeist,0,0,0,0.072478992,0.008403361,0,0,0,0.019957983,0,0,0.025210084,0,0.12289916,0.045168067,0,0
webid,0,0,0,0,0,0,0,0,0,0.230769231,0,0,0,0,0,0,0
webmat,0,0,0,0,0.027349229,0,0,0,0,0.022440393,0.003506311,0.017531557,0,0.032258065,0.211079944,0,0
websiddu,0,0,0,0,0.161330049,0,0,0,0,0.380541872,0,0,0,0,0.049261084,0,0
webstandardcss,0,0,0,0,0.059782609,0,0,0,0,0.054347826,0,0.108695652,0,0.010869565,0,0,0
webster,0,0.004634994,0,0,0.023174971,0,0,0,0,0.17612978,0,0.026651217,0,0.070683662,0.062572422,0,0
webwaldo,0,0,0,0,0,0,0,0,0,0.214035088,0,0.045614035,0,0,0.021052632,0,0
webwlsong,0,0.004511278,0,0.006015038,0.018546366,0.043609023,0,0.010025063,0.009022556,0.059649123,0.010526316,0.02556391,0,0.027568922,0,0,0
wedcel,0,0.025534852,0,0,0,0,0,0,0.191166322,0,0,0,0,0,0,0,0
wedgwood,0,0.129090909,0,0,0,0,0,0,0,0.094545455,0,0.021818182,0,0.005454545,0,0,0
weedge,0,0.039708266,0,0.084278768,0.018638574,0.001620746,0,0.015397083,0,0.016207455,0,0.01458671,0,0.091572123,0.011345219,0,0
Weegee,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0,0.666666667,0,0,0
weejulius,0,0.02900232,0.002320186,0,0,0.02900232,0,0,0.11136891,0.004640371,0,0,0,0.005800464,0.009280742,0,0
weekface,0,0,0,0,0,0.216027875,0,0.015098722,0,0.00232288,0,0,0,0.017421603,0.003484321,0,0
weekwood,0,0.003046458,0,0,0.035034273,0,0,0,0.011424219,0.054836253,0.102056359,0,0,0,0.012947449,0.016755522,0
weepy,0,0,0,0.020335986,0.022104332,0,0,0,0,0.382847038,0.008841733,0,0,0,0.022104332,0,0
weerd,0,0,0,0,0.018835616,0,0,0,0,0.069349315,0,0.17380137,0,0,0.004280822,0,0
WeetchKing,0,0,0,0,0.1,0,0,0,0,0.3,0,0,0,0,0,0,0
weger,0,0,0,0,0.056782334,0,0,0.03785489,0.028391167,0.394321767,0,0,0,0,0,0,0
weijia,0,0,0,0,0,0,0,0,0.020632737,0.060522696,0,0,0,0.242778542,0.002751032,0,0
weijy026a,0,0,0,0,0,0,0,0,0,0,0,0,0,0.218,0,0,0
weiland,0,0,0,0,0,0,0,0.018229167,0,0.262152778,0,0,0,0,0.011284722,0,0
weiribao,0,0.003220612,0,0,0.019323671,0,0,0,0.030595813,0.264090177,0,0,0,0.035426731,0,0,0
weisserd,0,0,0,0,0,0,0,0,0.375,0,0,0,0,0,0,0,0
welmoki,0,0.160714286,0,0,0,0,0,0,0,0.089285714,0,0,0,0.017857143,0,0,0
welshdave,0,0,0.4296875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
welsonla,0,0.004,0,0.005,0.052,0,0,0,0,0.002,0.219,0.011,0,0.017,0.071,0,0
wengqi,0,0,0,0,0.008733624,0,0,0.026200873,0,0.244541485,0,0,0,0,0,0,0
wenjiahui,0,0,0,0,0,0,0,0,0.3,0.2,0,0,0,0,0,0,0
wenjianxue,0,0,0.00270636,0,0,0,0,0,0.228687415,0.01759134,0,0,0,0,0,0,0
wenLiangcan,0,0.000904159,0,0,0,0,0,0.023508137,0.01084991,0.06238698,0,0,0,0.18716094,0,0.007233273,0
WenlongShen,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0.3,0,0,0
wenzhihong2003,0,0,0,0.005314438,0,0.026572188,0,0,0.143489814,0.033658105,0,0.02125775,0,0.144375554,0,0,0
Werbelow,0,0,0,0,0.09469697,0,0,0,0,0.265151515,0.024621212,0,0,0,0,0.018939394,0
werelax,0,0.020467836,0,0.010964912,0.005847953,0,0,0,0,0.222222222,0,0,0,0,0.005116959,0,0
wersoo,0,0,0,0.028205128,0,0,0,0,0,0.087179487,0,0.1,0,0.041025641,0,0,0
wesalvaro,0,0,0,0,0.017647059,0,0,0.053921569,0.001960784,0.092156863,0,0.008823529,0,0.16372549,0,0,0
weshaggard,0,0,0.246268657,0.029850746,0,0,0,0,0,0,0,0,0.02238806,0,0,0,0
wesleycho,0,0,0,0,0.006038647,0,0,0.012681159,0,0.185990338,0,0.009057971,0,0,0.008454106,0,0
WesleyJohnson,0,0,0,0,0,0,0,0.081632653,0,0.142857143,0,0,0,0.183673469,0,0,0
wesray,0,0,0,0,0,0,0,0,0,0.076502732,0,0.158469945,0,0,0,0,0
wesrog,0,0,0,0.045454545,0,0,0,0,0,0.013636364,0,0,0,0.15,0.145454545,0,0
WestDiscGolf,0,0,0.219626168,0,0.028816199,0,0,0,0,0.121495327,0,0,0,0,0,0,0
westfly,0,0.045353982,0,0.131637168,0,0.01880531,0,0,0,0,0.024336283,0,0,0.162610619,0.012168142,0,0
westlinkin,0,0,0,0,0.006477733,0,0,0.013765182,0.162753036,0.011336032,0.024291498,0,0,0,0,0,0
westlywright,0,0,0,0,0.011410788,0,0,0,0.054979253,0.206431535,0.002074689,0,0,0.030082988,0,0,0
wetzler,0,0,0.031578947,0,0,0,0,0.231578947,0,0.052631579,0,0,0,0,0.021052632,0,0
WeZZard,0,0.022207268,0.002018843,0,0,0,0,0,0.014131898,0.020861373,0.045087483,0.007402423,0,0.049125168,0.012786003,0.212651413,0
wfarr,0,0,0,0,0,0.048479087,0,0,0,0,0,0,0,0.02851711,0.183460076,0.023764259,0
WG75,0,0.027912621,0,0,0.069174757,0,0,0.019417476,0,0.314320388,0,0,0,0,0,0,0
wgcrouch,0,0,0,0,0,0,0,0,0.015341702,0.211994421,0,0.057182706,0,0.058577406,0,0,0
wgyihui,0,0,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,0.181818182,0
wh1100717,0,0,0,0,0.056458512,0,0,0,0.000855432,0.30453379,0,0,0,0.065868263,0,0,0
Wh1teDuke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whale343,0,0,0,0,0,0,0,0,0.705882353,0,0,0,0,0,0,0,0
Whatafreak,0,0,0,0,0.039130435,0,0,0.22173913,0,0,0,0,0,0.065217391,0.169565217,0,0
whatisinternet,0,0,0,0,0,0,0.014557671,0,0,0.048152296,0,0,0,0.020156775,0.181410974,0,0
whatrye,0,0.070175439,0,0.027113238,0,0.036682616,0,0.046251994,0.020733652,0.027113238,0,0,0,0.325358852,0,0,0
whatsbug,0,0,0,0,0,0,0,0.076923077,0,0,0.307692308,0,0,0,0,0,0
whatupdave,0,0.019425019,0.008547009,0,0,0.012432012,0,0,0,0.073815074,0.019425019,0,0,0,0.060606061,0,0
whee,0,0,0,0,0,0.368,0,0,0,0,0,0,0,0.038,0.052,0,0
wheresmysocks,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0,0,0,0,0
whipsch,0,0.038251366,0,0,0.032786885,0,0,0.043715847,0,0.051912568,0,0,0.005464481,0.030054645,0.010928962,0,0
whisller,0,0,0,0,0,0,0,0,0,0,0,0.362745098,0,0.078431373,0,0,0
whisperaven,0,0,0,0,0,0.081081081,0,0.027027027,0.043243243,0,0,0,0,0.097297297,0,0,0
whiteley,0,0.003030303,0,0,0,0.009848485,0,0,0,0,0,0,0,0.009090909,0.278787879,0,0
whitetrefoil,0,0.014470678,0.000761615,0,0.016755522,0.017517136,0,0,0,0.108910891,0,0,0,0.016755522,0.010662605,0,0
whjstc,0,0,0.02688728,0,0.01344364,0.031023785,0,0.023784902,0.009307135,0.169596691,0,0,0,0.057911065,0.018614271,0,0
Whoaa512,0,0,0,0,0,0,0,0,0,0.23853211,0,0,0,0,0.013761468,0,0
whoffmann,0,0,0,0,0,0,0,0.058823529,0,0.176470588,0,0,0,0.039215686,0.156862745,0,0
whoisjake,0,0.067307692,0.043956044,0,0,0.086538462,0,0.031593407,0.006868132,0.04532967,0.052197802,0,0,0,0.089285714,0,0
whoughton,0,0,0,0,0,0,0,0,0,0.387755102,0,0,0,0,0.112244898,0,0
whtsky,0,0,0,0,0.023010547,0,0,0,0.023969319,0.098753595,0,0,0,0.252157239,0,0,0
whummer,0,0,0,0,0.003615329,0,0,0,0.062183659,0.082429501,0,0,0,0.231381056,0,0,0
why-jay,0,0,0,0,0.035750766,0,0,0,0,0.3340143,0,0,0,0,0,0,0
why404,0,0.007874016,0,0,0.012467192,0.100393701,0,0.013779528,0.022309711,0,0,0.011811024,0,0.034120735,0.008530184,0.00984252,0
WhyBingo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
whym,0,0.003061224,0,0.021428571,0.015306122,0,0,0.023469388,0.117346939,0.044897959,0,0,0,0.139795918,0.012244898,0,0
whz-pa,0,0,0,0,0,0,0,0,0,0.142857143,0,0,0,0,0,0,0
wicastchen,0,0,0,0,0,0.384615385,0,0,0,0.076923077,0,0,0,0.153846154,0,0,0
wickchucked,0,0,0,0,0,0.018835616,0,0.054794521,0.02739726,0.029109589,0,0,0,0.017123288,0.068493151,0,0
WickyNilliams,0,0,0,0,0.0144,0,0,0,0,0.4104,0,0,0,0,0,0,0
widatama,0,0,0,0,0,0,0,0.033707865,0,0.209737828,0,0,0,0,0,0,0
widyakumara,0,0,0,0,0,0,0,0.142857143,0,0.337662338,0,0,0,0,0,0,0
wienczny,0,0,0,0,0.005925926,0.033333333,0,0.022222222,0.037777778,0.015555556,0,0.057037037,0,0.059259259,0,0,0
wiesson,0,0,0.000867303,0,0.052905464,0.104076323,0,0.002601908,0.001734605,0.092801388,0,0,0,0.019080659,0,0,0
wiflish,0,0,0,0,0.057788945,0.005025126,0,0,0.123115578,0.14321608,0,0,0,0.045226131,0.012562814,0,0
wiibaa,0,0,0,0,0,0,0,0,0.059920107,0.021304927,0,0,0,0,0.478029294,0,0
wijet,0,0,0,0.02724359,0,0,0,0,0,0.033653846,0,0,0,0,0.293269231,0,0
wikeryong,0,0,0.041923551,0,0.025893958,0,0,0,0.245376079,0.05918619,0,0,0,0.081381011,0,0,0
wikichen,0,0,0,0,0.092465753,0,0,0,0,0,0,0,0,0,0.037671233,0.22260274,0
wil93,0,0.013867488,0,0.026964561,0.013097072,0,0,0.029275809,0.001540832,0.127118644,0,0,0,0.057010786,0.01155624,0,0
Wilbeibi,0,0.045494313,0,0.070866142,0.006124234,0,0.01399825,0,0.021872266,0.080489939,0,0,0,0.078740157,0,0,0
WildDylan,0,0.014470678,0,0,0,0,0,0.00990099,0.016755522,0.019040366,0.1926885,0,0,0.078446306,0.006092917,0.047981721,0
wilfriedE,0,0.017486339,0,0,0.062295082,0,0,0,0,0.050273224,0,0,0,0.113661202,0.118032787,0,0
wiljanslofstra,0,0,0,0,0.04954955,0,0,0.031531532,0,0.247747748,0,0,0,0.036036036,0,0,0
wilkes,0,0,0,0,0,0,0,0,0,0.065420561,0,0,0,0.047663551,0,0,0
Will-tm,0,0.049763033,0,0.004739336,0,0,0,0,0.059241706,0.137440758,0.05450237,0,0,0.082938389,0.009478673,0,0
willard-yuan,0,0.025912839,0,0.115429918,0.00942285,0,0,0.011778563,0,0.00942285,0,0,0,0.106007067,0,0.014134276,0
willb,0,0,0,0,0,0,0,0,0.018423746,0.01432958,0,0,0,0.072671443,0.061412487,0,0
willbailey,0,0,0,0,0.033707865,0,0,0,0.192883895,0.108614232,0,0,0,0,0.014981273,0,0
willcodeforfoo,0,0.002998501,0,0.019490255,0,0,0,0.008995502,0.007496252,0.008995502,0.006746627,0,0,0.035232384,0.167916042,0,0
WillemLabu,0,0,0.008185539,0,0.019781719,0,0,0.034106412,0,0.155525239,0,0.01568895,0,0.006821282,0,0,0
willemt,0,0.414269275,0,0,0,0,0,0,0,0.006904488,0,0,0,0.063291139,0.012658228,0,0
willerce,0,0.051039698,0,0,0.035916824,0,0,0,0.032136106,0.228733459,0,0.001890359,0,0.034026465,0,0.041587902,0
willi,0,0,0,0,0,0,0,0,0,0.052919708,0.218978102,0,0,0.016423358,0,0,0
William-Sang,0,0,0,0,0,0.015280136,0,0.041595925,0.026315789,0.034804754,0.009337861,0.024617997,0,0.175721562,0.01188455,0,0
william-xue,0,0,0,0,0.006642512,0,0,0.027173913,0,0.214975845,0,0.001811594,0,0,0,0,0
williamgilpin,0,0,0,0,0,0,0,0.061904762,0,0.019047619,0,0,0,0.228571429,0,0,0
williamn,0,0,0.019047619,0,0,0.007142857,0,0,0,0.074603175,0,0.116666667,0,0.035714286,0.103968254,0,0
williampower,0,0,0,0,0,0,0,0,0,0.114942529,0.114942529,0,0,0,0,0,0
WilliamRen,0,0,0.023219814,0,0,0,0,0.021671827,0.15247678,0.039473684,0.044891641,0,0,0,0.019349845,0,0
willianzhao,0,0,0,0,0,0,0,0,0.384615385,0.076923077,0,0,0,0.192307692,0,0,0
willie,0,0,0,0,0.038461538,0.346153846,0,0,0,0,0,0,0,0,0,0.076923077,0
willieoliveira,0,0,0,0,0,0,0,0,0,0.436781609,0,0,0,0,0,0,0
WilliHyde,0,0,0,0,0.024390244,0,0,0.113821138,0,0.203252033,0,0,0,0,0,0,0
willingc,0,0.00385505,0,0.021588281,0.017733231,0,0,0,0.0077101,0.01464919,0,0,0,0.291441789,0.020817271,0,0
WillisLing,0,0,0,0.074889868,0.061674009,0,0,0,0,0.035242291,0.325991189,0,0,0,0,0,0
willklein,0,0,0.000838926,0,0.023489933,0,0,0.034395973,0,0.32466443,0,0,0,0,0,0,0
willlunniss,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0
willmacdonald,0,0,0,0,0.011378003,0,0,0.027812895,0,0.120101138,0.002528445,0.102402023,0,0,0,0,0
willnorris,0,0,0,0,0.029565217,0.119130435,0,0.047826087,0.004347826,0.020869565,0,0.053913043,0,0.052173913,0.010434783,0,0
willpiers,0,0,0,0,0,0,0,0.020424195,0,0.245090338,0,0,0,0,0.11076198,0,0
willr,0,0.023809524,0,0.041871921,0,0.024630542,0,0,0.041050903,0.036945813,0.041050903,0,0,0.08456486,0,0.015599343,0
willscripted,0,0,0,0,0.054358974,0.028717949,0,0,0,0.141538462,0,0,0,0.025641026,0.066666667,0,0
willshawzq,0,0,0,0,0.061997704,0,0,0.05510907,0,0.383467279,0,0,0,0,0,0,0
WillsJin,0,0,0,0,0.060185185,0,0,0,0.324074074,0.092592593,0,0,0,0,0,0,0
willsp,0,0,0,0.011177988,0,0.01805675,0,0,0.024935512,0.305245056,0,0,0,0.01977644,0,0,0
willtse,0,0,0,0,0.106666667,0.093333333,0,0,0,0,0,0,0,0.12,0,0,0
willwashburn,0,0,0,0,0,0,0,0,0,0.124624625,0,0.21996997,0,0,0.012762763,0,0
willyoo42,0,0,0,0,0,0,0,0,0.012820513,0.183760684,0,0,0,0.025641026,0,0,0
willywos,0,0.012170385,0,0,0.015212982,0.021298174,0,0,0,0.251521298,0,0,0,0,0.103448276,0,0
wilmarvh,0,0,0,0,0.049773756,0,0,0.036199095,0,0,0,0,0,0.018099548,0,0.253393665,0
wilson,0,0.055037313,0,0.007462687,0,0.026119403,0,0,0,0,0,0,0,0,0.264925373,0,0
wilsonge,0,0,0,0.021018593,0.010509297,0,0,0,0,0.03476152,0,0.234438157,0,0.038803557,0.022635408,0,0
wilsonminer,0,0,0,0,0,0,0,0,0,0.1875,0,0,0,0,0,0,0
windbg,0,0.003154574,0,0,0,0.160883281,0,0,0,0.129337539,0,0,0,0.015772871,0,0.044164038,0
windhamdavid,0,0,0,0,0.057492931,0,0,0.013195099,0,0.180961357,0,0.118755891,0,0,0.006597549,0,0
windirt,0,0.033591731,0,0,0.028423773,0,0,0,0,0.090439276,0.031007752,0,0,0.118863049,0.118863049,0.03875969,0
windk,0,0.056768559,0,0,0.100436681,0,0,0,0,0.07860262,0,0.030567686,0,0,0,0,0
windoze,0.069686411,0.044134727,0.015098722,0.209059233,0,0,0,0,0.046457607,0,0.009291521,0,0,0.024390244,0,0.009291521,0
windyGex,0,0,0,0,0.010309278,0,0,0.008376289,0.004510309,0.293814433,0,0,0,0,0,0,0
winestock,0,0,0,0,0,0,0,0,0,0.630136986,0,0,0,0,0,0,0
winfield,0,0,0,0,0,0,0,0,0,0.210871603,0.014058107,0,0,0,0.125585754,0,0
WingEraser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
winglian,0,0.012743628,0,0.000749625,0.032983508,0,0,0,0,0.14017991,0,0.067466267,0,0.016491754,0.011244378,0,0
wingoo,0,0.037974684,0,0,0,0,0,0,0,0,0,0.113924051,0,0.215189873,0,0,0
wingsoverglades,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
winkerVSbecks,0,0,0,0,0.049253731,0,0,0.026865672,0.002238806,0.135074627,0,0,0,0,0,0,0
winse,0,0,0,0,0,0,0,0.035087719,0.035087719,0.087719298,0,0,0,0,0,0,0
winston,0,0,0,0,0.022603978,0,0,0.03164557,0.023508137,0.042495479,0,0,0,0,0.257685353,0,0
winsty,0,0.030414747,0,0.098617512,0,0,0,0,0.023963134,0,0,0,0,0.114285714,0,0,0
winterchord,0,0,0,0,0.052631579,0,0,0.027700831,0.049861496,0.041551247,0,0,0,0,0.127423823,0.091412742,0
wiredearp,0,0,0,0,0,0,0,0.059459459,0,0.437837838,0,0,0,0,0,0,0
wiremine,0,0,0,0,0,0.028592927,0,0,0.018811136,0.071482318,0,0,0,0.148984199,0.0331076,0,0
wiruzx,0,0,0.004201681,0,0,0,0,0,0,0,0.092436975,0,0,0.010504202,0,0.228991597,0
Wisheri,0,0,0,0,0,0,0,0.012121212,0.072727273,0.145454545,0,0,0,0.387878788,0,0,0
witgo,0,0.020956123,0,0.048461035,0,0,0,0,0.104780616,0.007858546,0,0,0,0.001309758,0.013752456,0,0
wizardofcrowds,0,0,0,0,0,0,0,0,0,0.017167382,0,0,0,0,0.364806867,0,0
wjur,0,0,0,0,0.014656144,0,0,0.011273957,0.095828636,0,0,0,0,0.022547914,0,0,0
wjxing,0,0.15625,0,0,0,0,0,0,0.046875,0.03125,0,0,0,0,0,0,0
wk37,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0
WKing0606,0,0.037037037,0,0.024691358,0,0,0,0,0.061728395,0,0,0,0,0.160493827,0,0,0
wklaus,0,0,0,0,0,0,0,0,0.166666667,0,0,0,0,0.166666667,0,0,0
wklken,0,0.018500487,0,0,0,0.006815969,0,0,0,0,0,0,0,0.466407011,0,0,0
wkm,0,0.014084507,0,0.028169014,0,0.068075117,0,0,0,0.018779343,0.011737089,0,0,0.03286385,0.136150235,0,0
wlabatey,0,0,0,0,0.013708514,0,0,0.066378066,0.018759019,0.148629149,0,0,0,0.054834055,0.010822511,0,0
wlfcolin,0,0,0,0,0,0,0,0,0.416666667,0,0,0,0,0,0,0,0
Wllmw,0,0,0,0,0.108108108,0,0,0,0.027027027,0,0,0,0,0.216216216,0,0,0
wlolo,0,0,0,0,0,0,0,0,0,0.123287671,0,0.164383562,0,0,0,0,0
wlxjlj,0,0.375,0,0.1875,0,0,0,0,0,0,0,0,0,0.0625,0,0,0
wly2014,0,0,0,0,0,0,0,0,0.146292585,0.188376754,0,0,0,0.024048096,0,0,0
wmertens,0,0,0,0,0,0,0,0,0,0.274314214,0.015586035,0.001246883,0,0,0.00436409,0,0
wmhqnyh,0,0.01025641,0,0,0,0,0,0,0.223076923,0,0.012179487,0,0,0,0,0,0
wmira,0,0,0,0,0.015374332,0.016042781,0,0.018048128,0.002673797,0.231283422,0,0,0,0,0,0,0
wmonk,0,0,0,0,0,0,0,0,0,0.319721981,0,0,0,0,0,0,0
wmoss,0,0.029156816,0,0.002364066,0,0.047281324,0.083530339,0,0.04570528,0.0535855,0,0,0,0.1678487,0.014184397,0,0
WNeng,0,0,0,0,0,0,0,0,0.264072272,0.020847811,0,0,0,0,0,0,0
woaidousha,0,0,0,0,0,0,0,0,0.300212917,0,0,0,0,0,0,0,0
woctezuma,0,0,0,0,0,0,0,0,0.108108108,0.225225225,0,0,0,0.414414414,0,0,0
wohugb,0,0,0,0,0.00867679,0,0,0.046637744,0,0.070498915,0,0,0,0.084598698,0,0,0
wojtha,0,0,0,0,0,0,0,0,0,0.00137457,0,0.140206186,0,0.024742268,0.131271478,0,0
wolffiex,0,0,0,0,0,0,0,0,0,0.411764706,0,0,0,0,0,0,0
wolfg1969,0,0.019138756,0,0.032809296,0,0,0,0.049897471,0.000683527,0.047163363,0.017771702,0,0,0.135338346,0,0,0
wolflee,0,0.019148936,0,0.018085106,0.053191489,0.029787234,0,0.021276596,0,0.092553191,0,0,0,0.045744681,0.057446809,0,0
Wolg,0,0,0,0,0.01018574,0,0,0,0,0.036548832,0.017974835,0.110245656,0,0.018573996,0.002396645,0.017974835,0
wolinskyes,0,0,0,0,0.138888889,0,0,0,0,0.166666667,0,0,0,0,0,0,0
wolverian,0,0.014814815,0,0.005555556,0.018518519,0.066666667,0,0.016666667,0.021296296,0.116666667,0,0,0,0.001851852,0.017592593,0,0
wolvever,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
wonderslug,0,0,0,0,0,0.063233377,0,0,0.110821382,0.028031291,0,0.010430248,0,0.009126467,0.012385919,0,0
wone,0,0,0,0,0,0,0,0,0.259863946,0,0,0,0,0,0,0,0
wong2,0,0,0,0,0.006322445,0.01369863,0,0.047418335,0,0.312961012,0,0,0,0.082191781,0,0,0
wontondon,0,0,0,0,0,0,0,0,0.156756757,0.059459459,0,0,0,0.043243243,0.010810811,0,0
woodnathan,0,0.065217391,0,0,0,0.04673913,0,0,0.026086957,0.052173913,0.210869565,0.036956522,0,0.030434783,0.040217391,0,0
woodworker,0,0,0,0.02832244,0,0.032679739,0.004357298,0,0.007625272,0.135076253,0,0.14379085,0,0.057734205,0.022875817,0,0
Woody17,0,0,0,0.055172414,0,0,0,0,0.034482759,0,0.131034483,0,0,0,0.055172414,0,0
WoodyWoodsta,0,0.023457863,0,0.00086881,0.023457863,0,0,0.018245004,0,0.234578627,0,0,0,0,0,0,0
woogiee,0,0,0.0953125,0,0,0,0,0,0,0.125,0,0.034375,0.0078125,0.0109375,0,0,0
wookayin,0,0.009242144,0,0.004929144,0.000616143,0,0,0.007393715,0,0.001848429,0,0,0,0.244608749,0.012939002,0,0
wooken,0,0,0,0,0,0.027777778,0,0.173611111,0,0.013888889,0,0,0,0.284722222,0,0,0
wookiecooking,0,0,0,0,0,0,0,0,0,0.189189189,0,0,0,0.378378378,0,0,0
woolie,0,0,0,0.028967254,0,0,0,0,0,0.020151134,0.152392947,0,0,0,0,0.093198992,0
wooorm,0,0,0,0,0.020224719,0,0,0.091011236,0,0.501123596,0,0,0,0,0,0,0
Woren,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Workman,0.01826484,0,0,0.068493151,0,0,0,0.136986301,0,0.029680365,0,0.02739726,0,0,0.139269406,0,0
woshiwanting,0,0,0,0,0.047244094,0,0,0.122047244,0,0.511811024,0,0,0,0,0,0,0
wpiekutowski,0,0,0,0,0,0,0,0,0,0.146341463,0,0,0,0,0.219512195,0,0
wprudencio,0,0,0,0,0,0,0,0,0.102362205,0.141732283,0,0,0,0.070866142,0,0,0
wpsteak,0,0.043969849,0.009422111,0.011934673,0.016331658,0,0,0,0,0.055276382,0.125,0,0,0.013819095,0,0.095477387,0
wptad,0,0.018609207,0,0.039177277,0.021547502,0.039177277,0,0.023506366,0.015670911,0.036238981,0.027424094,0.036238981,0,0,0.010773751,0.014691479,0
wqcsimple,0,0.008595989,0,0,0,0,0,0.043935053,0,0.17669532,0,0.0582617,0,0,0,0,0
wr,0,0,0,0,0.033407572,0,0,0.014476615,0,0.218262806,0.004454343,0.006681514,0,0,0.067928731,0,0
wrboyce,0,0,0,0,0,0.028985507,0,0,0,0.022222222,0.023188406,0,0,0.148792271,0,0.001932367,0
wrjqss,0,0,0,0,0,0,0,0,0.242371404,0.047951177,0,0,0,0.027898867,0,0,0
wrl,0,0.208409506,0,0.024680073,0,0,0,0.02559415,0,0.062157221,0,0,0,0.018281536,0,0,0
wrobel,0,0,0,0,0.023312883,0,0,0.025766871,0,0.191411043,0,0.052760736,0,0,0,0.008588957,0
wrobstory,0,0,0,0.000773395,0,0,0,0,0.015467904,0.07733952,0,0,0,0.256767208,0,0,0
wronglink,0,0,0,0,0,0,0,0,0,0.034163701,0.012099644,0,0,0.397864769,0,0,0
wsfulmer,0,0.147058824,0,0,0,0,0,0,0,0,0,0,0,0.352941176,0,0,0
wsjmnh,0,0,0,0,0,0,0,0.024976873,0,0.153561517,0,0.172987974,0,0.099907493,0,0,0
wsk3201,0,0.024390244,0.031894934,0,0.001876173,0,0,0,0.069418386,0.151969981,0.013133208,0,0,0,0,0,0
wspl,0,0,0.02928615,0,0,0.056131788,0,0,0.011592434,0.12385601,0,0,0,0,0,0.054911531,0
wstearns,0,0,0,0,0,0,0,0,0,0.333333333,0,0,0,0,0,0,0
wstucco,0.012517385,0,0,0,0,0.027121001,0,0.013908206,0,0.040333797,0,0.029207232,0,0.017385257,0.009735744,0,0
wsyms,0,0,0,0,0,0,0,0.1875,0.125,0.0625,0,0,0,0,0,0,0
wszf,0,0,0,0.03962704,0,0,0,0.027972028,0.307692308,0.023310023,0,0,0,0,0,0,0
wtfiwtz,0,0,0,0,0.024608501,0.022371365,0,0,0.023117077,0.058165548,0,0,0,0,0.218493661,0,0
wtian,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0.208333333,0,0
wtilton,0,0,0.039974619,0,0.015228426,0,0,0,0,0.252538071,0,0,0,0,0,0,0
wtj,0,0.034482759,0,0,0,0,0,0,0.054187192,0,0,0,0,0.231527094,0,0,0
wtttc,0,0,0,0,0,0.01061008,0,0,0.222811671,0.006189213,0.00795756,0,0,0.033598585,0,0,0
wturyn,0.047368421,0,0,0,0,0.157894737,0,0,0,0.147368421,0,0.110526316,0,0,0,0,0
wtw,0,0,0,0,0,0,0,0,0,0.105691057,0,0.008130081,0,0,0.12195122,0,0
wu0407,0,0.047945205,0,0,0,0.082191781,0,0.018835616,0,0.071917808,0,0.02739726,0,0.051369863,0,0,0
wub,0,0.022149303,0.046759639,0.020508614,0.050041017,0,0,0.048400328,0,0.091878589,0,0.004101723,0,0,0.009844135,0,0
wuchang1123,0,0,0,0,0.017605634,0,0,0,0,0.262323944,0,0.017605634,0,0,0,0,0
wudi0431,0,0,0,0,0.013545817,0,0,0.039043825,0,0.248605578,0,0,0,0,0,0,0
WuErPing,0,0.017964072,0,0.037125749,0,0.070658683,0,0,0.05748503,0,0,0.001796407,0,0.011377246,0,0,0
wujianguo,0,0.068530207,0,0.000901713,0.012623986,0,0,0,0,0.024346258,0,0.017132552,0,0.146077547,0.006311993,0.177637511,0
wujichao,0,0.020604396,0,0,0,0,0,0.016483516,0.017857143,0.096153846,0.175137363,0,0,0,0,0,0
